iid,gender,pid,match,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1
8,0,17,0,1,30,2,35,15,25,10,5,10,0,18.75,12.5,21.875,15.625,18.75,12.5,4,4,0,25,13,2,1,1,,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,9.09090909090909,18.1818181818182,27.2727272727273,18.1818181818182,18.1818181818182,9.09090909090909,30,10,20,30,5,5,7,4,8,8,8,,,,,
8,0,18,1,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,20,17.7777777777778,17.7777777777778,17.7777777777778,15.5555555555556,11.1111111111111,7,5,0,25,13,2,1,1,,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,9.09090909090909,18.1818181818182,27.2727272727273,18.1818181818182,18.1818181818182,9.09090909090909,30,10,20,30,5,5,7,4,8,8,8,,,,,
8,0,19,1,1,28,2,50,0,25,10,0,15,1,15.6862745098039,13.7254901960784,15.6862745098039,19.6078431372549,15.6862745098039,19.6078431372549,8,8,0,25,13,2,1,1,,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,9.09090909090909,18.1818181818182,27.2727272727273,18.1818181818182,18.1818181818182,9.09090909090909,30,10,20,30,5,5,7,4,8,8,8,,,,,
8,0,20,1,1,24,2,100,0,0,0,0,0,1,15.3846153846154,19.2307692307692,17.3076923076923,17.3076923076923,15.3846153846154,15.3846153846154,8,8,0,25,13,2,1,1,,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,9.09090909090909,18.1818181818182,27.2727272727273,18.1818181818182,18.1818181818182,9.09090909090909,30,10,20,30,5,5,7,4,8,8,8,,,,,
9,0,11,0,0,27,2,35,20,20,20,0,5,0,14.6341463414634,19.5121951219512,17.0731707317073,19.5121951219512,17.0731707317073,12.1951219512195,6,4,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,12,1,0,22,2,60,0,0,40,0,0,1,18.1818181818182,18.1818181818182,22.7272727272727,15.9090909090909,13.6363636363636,11.3636363636364,8,4,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,13,1,0,22,4,19,18,19,18,14,12,1,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,10,10,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,14,1,0,23,2,30,5,15,40,5,5,1,15.5555555555556,17.7777777777778,15.5555555555556,17.7777777777778,17.7777777777778,15.5555555555556,7,7,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,15,1,0,24,3,30,10,20,10,10,20,1,14.8936170212766,19.1489361702128,17.0212765957447,19.1489361702128,14.8936170212766,14.8936170212766,7,8,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,16,1,0,25,2,50,0,30,10,0,10,1,14.6341463414634,14.6341463414634,17.0731707317073,19.5121951219512,17.0731707317073,17.0731707317073,6,5,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,17,1,0,30,2,35,15,25,10,5,10,1,20,15,17.5,20,15,12.5,8,4,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,18,0,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,17.948717948718,17.948717948718,17.948717948718,17.948717948718,15.3846153846154,12.8205128205128,7,5,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,19,1,0,28,2,50,0,25,10,0,15,1,16.2162162162162,16.2162162162162,16.2162162162162,18.9189189189189,16.2162162162162,16.2162162162162,6,6,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
9,0,20,0,0,24,2,100,0,0,0,0,0,0,14.2857142857143,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,6,6,0,26,13,6,1,1,,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,20,10,20,30,10,10,30,20,10,20,10,10,7,6,10,7,7,,,,,
10,0,11,0,1,27,2,35,20,20,20,0,5,0,17.0731707317073,19.5121951219512,17.0731707317073,19.5121951219512,14.6341463414634,12.1951219512195,6,3,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,12,0,1,22,2,60,0,0,40,0,0,0,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,1,1,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,13,1,0,22,4,19,18,19,18,14,12,1,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,10,10,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,14,0,1,23,2,30,5,15,40,5,5,1,14.8936170212766,17.0212765957447,14.8936170212766,19.1489361702128,17.0212765957447,17.0212765957447,7,7,-1,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,15,0,0,24,3,30,10,20,10,10,20,1,15.3846153846154,23.0769230769231,23.0769230769231,17.948717948718,20.5128205128205,,6,6,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,16,0,1,25,2,50,0,30,10,0,10,0,,22.2222222222222,19.4444444444444,19.4444444444444,19.4444444444444,19.4444444444444,6,6,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,17,0,1,30,2,35,15,25,10,5,10,0,24.1379310344828,24.1379310344828,13.7931034482759,10.3448275862069,13.7931034482759,13.7931034482759,3,6,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,18,0,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,17.1428571428571,14.2857142857143,7,6,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,19,1,1,28,2,50,0,25,10,0,15,1,17.5,17.5,17.5,17.5,15,15,7,8,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
10,0,20,0,1,24,2,100,0,0,0,0,0,0,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,7,7,0,26,13,2,4,4,48652,1,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,15,15,15,40,10,5,45,10,15,20,5,5,6,8,10,6,9,,,,,
11,1,1,0,0,21,4,15,20,20,15,15,15,1,15,22.5,17.5,17.5,15,12.5,7,6,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,2,0,1,24,2,45,5,25,20,0,5,0,15.1515151515152,21.2121212121212,24.2424242424242,12.1212121212121,18.1818181818182,9.09090909090909,6,4,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,3,0,1,25,2,35,10,35,10,10,0,0,14,18,20,14,16,18,8,7,-1,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,4,0,1,23,2,20,20,20,20,10,10,0,9.52380952380952,23.8095238095238,19.047619047619,11.9047619047619,19.047619047619,16.6666666666667,6,7,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,5,0,1,21,2,20,5,25,25,10,15,0,18.5185185185185,29.6296296296296,29.6296296296296,7.40740740740741,7.40740740740741,7.40740740740741,7,5,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,6,0,0,23,4,10,25,20,25,5,15,1,14.6341463414634,21.9512195121951,17.0731707317073,14.6341463414634,17.0731707317073,14.6341463414634,6,6,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,7,0,0,22,4,15,15,25,20,15,10,0,11.1111111111111,22.2222222222222,22.2222222222222,13.8888888888889,19.4444444444444,11.1111111111111,7,4,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,8,0,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,13.8888888888889,22.2222222222222,19.4444444444444,11.1111111111111,19.4444444444444,13.8888888888889,4,5,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,9,0,0,26,6,20,10,20,30,10,10,1,16.6666666666667,20.8333333333333,18.75,16.6666666666667,14.5833333333333,12.5,5,5,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
11,1,10,0,1,26,2,15,15,15,40,10,5,0,15.7894736842105,26.3157894736842,26.3157894736842,15.7894736842105,15.7894736842105,,6,3,0,27,8,2,7,3,,1,5,4,2,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,35,20,20,20,0,5,25,5,20,20,25,5,8,9,7,8,5,,,,,
12,1,1,0,0,21,4,15,20,20,15,15,15,1,17.0731707317073,19.5121951219512,17.0731707317073,19.5121951219512,12.1951219512195,14.6341463414634,7,5,-1,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,2,0,1,24,2,45,5,25,20,0,5,0,20,12.5,15,15,22.5,15,7,3,0,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,3,0,1,25,2,35,10,35,10,10,0,0,18.3673469387755,14.2857142857143,18.3673469387755,16.3265306122449,18.3673469387755,14.2857142857143,8,7,0,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,4,0,1,23,2,20,20,20,20,10,10,0,16.6666666666667,14.5833333333333,16.6666666666667,20.8333333333333,14.5833333333333,16.6666666666667,8,1,-1,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,5,0,1,21,2,20,5,25,25,10,15,0,22.8571428571429,17.1428571428571,17.1428571428571,14.2857142857143,14.2857142857143,14.2857142857143,6,4,-1,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,6,0,0,23,4,10,25,20,25,5,15,1,15,22.5,22.5,15,20,5,7,6,0,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,7,0,0,22,4,15,15,25,20,15,10,0,16.2162162162162,16.2162162162162,21.6216216216216,10.8108108108108,24.3243243243243,10.8108108108108,7,3,-1,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,8,1,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,18.1818181818182,15.9090909090909,15.9090909090909,20.4545454545455,13.6363636363636,15.9090909090909,8,7,0,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,9,1,0,26,6,20,10,20,30,10,10,1,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,10,5,0,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
12,1,10,0,1,26,2,15,15,15,40,10,5,0,20,20,20,20,20,,1,1,-1,22,1,2,1,1,29237,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,,,,,
13,1,1,1,1,21,4,15,20,20,15,15,15,1,11.9047619047619,19.047619047619,21.4285714285714,19.047619047619,11.9047619047619,16.6666666666667,7,,-1,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,2,0,0,24,2,45,5,25,20,0,5,0,14.2857142857143,22.8571428571429,25.7142857142857,17.1428571428571,8.57142857142857,11.4285714285714,6,7,0,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,3,0,0,25,2,35,10,35,10,10,0,0,14.5833333333333,18.75,18.75,14.5833333333333,18.75,14.5833333333333,8,7,0,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,4,0,0,23,2,20,20,20,20,10,10,0,10,17.5,20,20,15,17.5,4,1,0,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,5,0,0,21,2,20,5,25,25,10,15,0,10.8108108108108,16.2162162162162,21.6216216216216,21.6216216216216,16.2162162162162,13.5135135135135,6,5,-1,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,6,0,1,23,4,10,25,20,25,5,15,0,13.7931034482759,24.1379310344828,31.0344827586207,13.7931034482759,10.3448275862069,6.89655172413793,6,2,-1,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,7,0,1,22,4,15,15,25,20,15,10,0,7.5,15,20,17.5,20,20,7,8,-1,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,8,1,0,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,12.1951219512195,19.5121951219512,19.5121951219512,14.6341463414634,17.0731707317073,17.0731707317073,5,5,0,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,9,1,0,26,6,20,10,20,30,10,10,1,11.6279069767442,23.2558139534884,23.2558139534884,13.953488372093,13.953488372093,13.953488372093,8,5,0,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
13,1,10,1,0,26,2,15,15,15,40,10,5,1,14.2857142857143,23.8095238095238,23.8095238095238,23.8095238095238,14.2857142857143,,7,6,0,22,1,4,3,5,,1,7,1,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3,,,,,
14,1,1,1,0,21,4,15,20,20,15,15,15,1,16.6666666666667,14.2857142857143,19.047619047619,16.6666666666667,14.2857142857143,19.047619047619,7,6,0,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,2,1,1,24,2,45,5,25,20,0,5,1,17.0731707317073,21.9512195121951,17.0731707317073,14.6341463414634,12.1951219512195,17.0731707317073,7,8,0,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,3,0,1,25,2,35,10,35,10,10,0,0,18.75,14.5833333333333,18.75,14.5833333333333,18.75,14.5833333333333,8,7,0,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,4,1,1,23,2,20,20,20,20,10,10,1,15.3846153846154,19.2307692307692,13.4615384615385,19.2307692307692,13.4615384615385,19.2307692307692,8,10,-1,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,5,1,1,21,2,20,5,25,25,10,15,1,19.5121951219512,12.1951219512195,12.1951219512195,17.0731707317073,17.0731707317073,21.9512195121951,8,2,-1,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,6,1,0,23,4,10,25,20,25,5,15,1,20.5128205128205,15.3846153846154,17.948717948718,20.5128205128205,5.12820512820513,20.5128205128205,9,4,0,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,7,1,0,22,4,15,15,25,20,15,10,1,16.2790697674419,18.6046511627907,18.6046511627907,16.2790697674419,16.2790697674419,13.953488372093,8,6,-1,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,8,1,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,22.2222222222222,16.6666666666667,13.8888888888889,16.6666666666667,16.6666666666667,13.8888888888889,5,6,0,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,9,1,0,26,6,20,10,20,30,10,10,1,20.4081632653061,18.3673469387755,16.3265306122449,16.3265306122449,14.2857142857143,14.2857142857143,7,5,0,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
14,1,10,0,1,26,2,15,15,15,40,10,5,0,20,20,20,20,20,,10,1,-1,23,1,2,1,1,56580,1,4,1,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,30,5,15,40,5,5,20,15,20,20,5,20,9,9,9,9,9,,,,,
15,1,1,1,0,21,4,15,20,20,15,15,15,1,13.5135135135135,16.2162162162162,18.9189189189189,18.9189189189189,16.2162162162162,16.2162162162162,6,6,0,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,2,0,0,24,2,45,5,25,20,0,5,0,13.3333333333333,17.7777777777778,15.5555555555556,20,15.5555555555556,17.7777777777778,8,6,-1,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,3,0,0,25,2,35,10,35,10,10,0,0,15.2542372881356,16.9491525423729,16.9491525423729,16.9491525423729,16.9491525423729,16.9491525423729,9,,0,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,4,0,0,23,2,20,20,20,20,10,10,0,12.2448979591837,18.3673469387755,16.3265306122449,18.3673469387755,16.3265306122449,18.3673469387755,7,7,0,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,5,0,0,21,2,20,5,25,25,10,15,0,16.2162162162162,18.9189189189189,18.9189189189189,13.5135135135135,10.8108108108108,21.6216216216216,7,4,0,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,6,0,0,23,4,10,25,20,25,5,15,0,16.1290322580645,12.9032258064516,25.8064516129032,25.8064516129032,12.9032258064516,6.45161290322581,4,3,-1,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,7,0,0,22,4,15,15,25,20,15,10,0,11.4285714285714,20,20,11.4285714285714,22.8571428571429,14.2857142857143,5,6,-1,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,8,1,0,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,15,20,20,12.5,15,17.5,6,5,0,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,9,1,0,26,6,20,10,20,30,10,10,1,12.1951219512195,24.390243902439,19.5121951219512,19.5121951219512,12.1951219512195,12.1951219512195,5,5,0,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
15,1,10,0,0,26,2,15,15,15,40,10,5,0,15.1515151515152,21.2121212121212,21.2121212121212,21.2121212121212,21.2121212121212,,6,1,0,24,1,3,3,1,36782,1,4,1,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,30,10,20,10,10,20,20,20,20,20,10,10,7,7,7,9,9,,,,,
16,1,1,0,0,21,4,15,20,20,15,15,15,0,11.7647058823529,26.4705882352941,20.5882352941176,11.7647058823529,17.6470588235294,11.7647058823529,6,5,0,25,8,2,9,2,,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,6,,,,,
16,1,2,0,1,24,2,45,5,25,20,0,5,0,23.5294117647059,20.5882352941176,23.5294117647059,8.82352941176471,17.6470588235294,5.88235294117647,6,5,0,25,8,2,9,2,,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,6,,,,,
16,1,3,0,1,25,2,35,10,35,10,10,0,0,15.0943396226415,18.8679245283019,18.8679245283019,13.2075471698113,16.9811320754717,16.9811320754717,8,,0,25,8,2,9,2,,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,6,,,,,
16,1,4,0,1,23,2,20,20,20,20,10,10,0,13.5135135135135,27.027027027027,21.6216216216216,10.8108108108108,21.6216216216216,5.40540540540541,4,3,0,25,8,2,9,2,,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,6,,,,,
16,1,5,0,1,21,2,20,5,25,25,10,15,1,13.1578947368421,15.7894736842105,18.421052631579,13.1578947368421,18.421052631579,21.0526315789474,7,3,0,25,8,2,9,2,,1,5,1,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,6,,,,,
